ORNEK_NO,new_id,old_id,BOLGE_ADI,MUDURLUK_ADI,SEFLIK_ADI,PLANDAKI_MESCERE_TIPI,AKTUEL_MES_TIP,IKLIM_TIPI,ORIJIN,ISLETME_SEKLI,KARISIM_SEKLI,KAPALILIK_DURUMU,LOKAL_KONUM,NAD_X,NAD_Y,Kum,Kil,Toz,Toplam_Kirec,EC_mS_cm,pH,Organik_Madde,Organik_Karbon,BONITET,BOLME_NO,EGIM,BAKI,RAKIM,INTERSEPSIYON,TRANSPIRASYON,EVAPORASYON,KAYIP,VERIM,ORT_YAGIS,ORT_SICAKLIK,OLU_ODUN_TIPI,AGAÇ_ADI,new_tree_id,AGAC_KODU,ORMAN_TUR,AĞAÇ_NO,AĞAÇ_ÇAPI,AĞAÇ_BOYU,CÜRÜME_DERECESİ,DEN_AL_BUYUKLUGU,HEKTARA_CEVIRME_K,CAP_SINIFI,CAP_KADEME,KUR_KATSAYI,HACIM,HACIM_HA,TUB,TUB_HA,TUK,TUK_HA,ENVANTER_TARIHI,YIL,BLOK,TUR_GRUP
177556,0,,İSTANBUL,TEKİRDAĞ,SARAY,Mab2,Mab2,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Taban,27.988721,41.438425,39.29160468,20.40939591,40.29899941,0.10101316,0.029966667,4.746666667,1.784187462,0.892093731,3,368,5,Kuzey Batı,186,44.603,47.047,106.925,198.575,412.425,611,12.7,4-Dip Kütük,Saçlı Meşe,49,Ml,Yapraklı,11,16,0.15,4-(3/4) ü Çürük,314.1592654,31.83098862,I,18,0.25,0.004712389,0.15,0.1063065,3.383840992,0.05102712,1.624243676,20-12-2022,2021,1,Meşe
177556,0,,İSTANBUL,TEKİRDAĞ,SARAY,Mab2,Mab2,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Taban,27.988721,41.438425,39.29160468,20.40939591,40.29899941,0.10101316,0.029966667,4.746666667,1.784187462,0.892093731,3,368,5,Kuzey Batı,186,44.603,47.047,106.925,198.575,412.425,611,12.7,4-Dip Kütük,Saçlı Meşe,49,Ml,Yapraklı,10,11,0.2,4-(3/4) ü Çürük,314.1592654,31.83098862,I,10,0.25,0.00431969,0.1375,0.097447625,3.101854242,0.04677486,1.488890036,20-12-2022,2021,1,Meşe
177556,0,,İSTANBUL,TEKİRDAĞ,SARAY,Mab2,Mab2,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Taban,27.988721,41.438425,39.29160468,20.40939591,40.29899941,0.10101316,0.029966667,4.746666667,1.784187462,0.892093731,3,368,5,Kuzey Batı,186,44.603,47.047,106.925,198.575,412.425,611,12.7,4-Dip Kütük,Saçlı Meşe,49,Ml,Yapraklı,9,19,0.1,4-(3/4) ü Çürük,314.1592654,31.83098862,I,18,0.25,0.003730641,0.11875,0.084159313,2.678874118,0.04039647,1.285859577,20-12-2022,2021,1,Meşe
177556,0,,İSTANBUL,TEKİRDAĞ,SARAY,Mab2,Mab2,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Taban,27.988721,41.438425,39.29160468,20.40939591,40.29899941,0.10101316,0.029966667,4.746666667,1.784187462,0.892093731,3,368,5,Kuzey Batı,186,44.603,47.047,106.925,198.575,412.425,611,12.7,4-Dip Kütük,Saçlı Meşe,49,Ml,Yapraklı,8,12,0.2,4-(3/4) ü Çürük,314.1592654,31.83098862,I,14,0.25,0.004712389,0.15,0.1063065,3.383840992,0.05102712,1.624243676,20-12-2022,2021,1,Meşe
177556,0,,İSTANBUL,TEKİRDAĞ,SARAY,Mab2,Mab2,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Taban,27.988721,41.438425,39.29160468,20.40939591,40.29899941,0.10101316,0.029966667,4.746666667,1.784187462,0.892093731,3,368,5,Kuzey Batı,186,44.603,47.047,106.925,198.575,412.425,611,12.7,4-Dip Kütük,Saçlı Meşe,49,Ml,Yapraklı,7,9,0.1,4-(3/4) ü Çürük,314.1592654,31.83098862,I,10,0.25,0.001767146,0.05625,0.039864938,1.268940372,0.01913517,0.609091378,20-12-2022,2021,1,Meşe
177556,0,,İSTANBUL,TEKİRDAĞ,SARAY,Mab2,Mab2,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Taban,27.988721,41.438425,39.29160468,20.40939591,40.29899941,0.10101316,0.029966667,4.746666667,1.784187462,0.892093731,3,368,5,Kuzey Batı,186,44.603,47.047,106.925,198.575,412.425,611,12.7,4-Dip Kütük,Saçlı Meşe,49,Ml,Yapraklı,6,17,0.2,4-(3/4) ü Çürük,314.1592654,31.83098862,I,18,0.25,0.006675884,0.2125,0.150600875,4.793774738,0.07228842,2.301011874,20-12-2022,2021,1,Meşe
177556,0,,İSTANBUL,TEKİRDAĞ,SARAY,Mab2,Mab2,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Taban,27.988721,41.438425,39.29160468,20.40939591,40.29899941,0.10101316,0.029966667,4.746666667,1.784187462,0.892093731,3,368,5,Kuzey Batı,186,44.603,47.047,106.925,198.575,412.425,611,12.7,4-Dip Kütük,Saçlı Meşe,49,Ml,Yapraklı,5,14,0.2,4-(3/4) ü Çürük,314.1592654,31.83098862,I,14,0.25,0.005497787,0.175,0.12402425,3.94781449,0.05953164,1.894950955,20-12-2022,2021,1,Meşe
177556,0,,İSTANBUL,TEKİRDAĞ,SARAY,Mab2,Mab2,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Taban,27.988721,41.438425,39.29160468,20.40939591,40.29899941,0.10101316,0.029966667,4.746666667,1.784187462,0.892093731,3,368,5,Kuzey Batı,186,44.603,47.047,106.925,198.575,412.425,611,12.7,4-Dip Kütük,Saçlı Meşe,49,Ml,Yapraklı,4,23,0.1,4-(3/4) ü Çürük,314.1592654,31.83098862,II,22,0.25,0.004516039,0.14375,0.101877063,3.242847617,0.04890099,1.556566856,20-12-2022,2021,1,Meşe
177556,0,,İSTANBUL,TEKİRDAĞ,SARAY,Mab2,Mab2,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Taban,27.988721,41.438425,39.29160468,20.40939591,40.29899941,0.10101316,0.029966667,4.746666667,1.784187462,0.892093731,3,368,5,Kuzey Batı,186,44.603,47.047,106.925,198.575,412.425,611,12.7,4-Dip Kütük,Saçlı Meşe,49,Ml,Yapraklı,3,16,0.1,4-(3/4) ü Çürük,314.1592654,31.83098862,I,18,0.25,0.003141593,0.1,0.070871,2.255893994,0.03401808,1.082829117,20-12-2022,2021,1,Meşe
177556,0,,İSTANBUL,TEKİRDAĞ,SARAY,Mab2,Mab2,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Taban,27.988721,41.438425,39.29160468,20.40939591,40.29899941,0.10101316,0.029966667,4.746666667,1.784187462,0.892093731,3,368,5,Kuzey Batı,186,44.603,47.047,106.925,198.575,412.425,611,12.7,4-Dip Kütük,Saçlı Meşe,49,Ml,Yapraklı,2,10,0.1,4-(3/4) ü Çürük,314.1592654,31.83098862,I,10,0.25,0.001963495,0.0625,0.044294375,1.409933746,0.0212613,0.676768198,20-12-2022,2021,1,Meşe
177556,0,,İSTANBUL,TEKİRDAĞ,SARAY,Mab2,Mab2,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Taban,27.988721,41.438425,39.29160468,20.40939591,40.29899941,0.10101316,0.029966667,4.746666667,1.784187462,0.892093731,3,368,5,Kuzey Batı,186,44.603,47.047,106.925,198.575,412.425,611,12.7,4-Dip Kütük,Saçlı Meşe,49,Ml,Yapraklı,1,6,0.1,4-(3/4) ü Çürük,314.1592654,31.83098862,I,6,0.25,0.001178097,0.0375,0.026576625,0.845960248,0.01275678,0.406060919,20-12-2022,2021,1,Meşe
177556,0,,İSTANBUL,TEKİRDAĞ,SARAY,Mab2,Mab2,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Taban,27.988721,41.438425,39.29160468,20.40939591,40.29899941,0.10101316,0.029966667,4.746666667,1.784187462,0.892093731,3,368,5,Kuzey Batı,186,44.603,47.047,106.925,198.575,412.425,611,12.7,4-Dip Kütük,Saçlı Meşe,49,Ml,Yapraklı,17,13,0.1,4-(3/4) ü Çürük,314.1592654,31.83098862,I,14,0.25,0.002552544,0.08125,0.057582688,1.83291387,0.02763969,0.879798658,20-12-2022,2021,1,Meşe
177556,0,,İSTANBUL,TEKİRDAĞ,SARAY,Mab2,Mab2,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Taban,27.988721,41.438425,39.29160468,20.40939591,40.29899941,0.10101316,0.029966667,4.746666667,1.784187462,0.892093731,3,368,5,Kuzey Batı,186,44.603,47.047,106.925,198.575,412.425,611,12.7,4-Dip Kütük,Saçlı Meşe,49,Ml,Yapraklı,16,25,0.2,4-(3/4) ü Çürük,314.1592654,31.83098862,II,26,0.25,0.009817477,0.3125,0.221471875,7.049668732,0.1063065,3.383840992,20-12-2022,2021,1,Meşe
177556,0,,İSTANBUL,TEKİRDAĞ,SARAY,Mab2,Mab2,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Taban,27.988721,41.438425,39.29160468,20.40939591,40.29899941,0.10101316,0.029966667,4.746666667,1.784187462,0.892093731,3,368,5,Kuzey Batı,186,44.603,47.047,106.925,198.575,412.425,611,12.7,4-Dip Kütük,Saçlı Meşe,49,Ml,Yapraklı,15,14,0.2,4-(3/4) ü Çürük,314.1592654,31.83098862,I,14,0.25,0.005497787,0.175,0.12402425,3.94781449,0.05953164,1.894950955,20-12-2022,2021,1,Meşe
177576,0,,İSTANBUL,TEKİRDAĞ,ÇERKEZKÖY,Ma3,Ma3,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Boşluklu Kapalı,Tepe,27.987902,41.384388,,,,,,,,,3,12,2,Düzlük,192,23.673,24.887,106.225,154.785,452.215,607,12.8,,,,,,,,,,314.1592654,31.83098862,,,,0,,,,,,23-08-2023,2023,3,Diğer
180557,0,,İSTANBUL,DEMİRKÖY,İĞNEADA,Mab3,Mab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,28.031934,41.897404,28.46305789,37.47121608,34.06572603,0.09927699,0.035533333,5.5,1.905509044,0.952754522,2,123,5,Kuzey Batı,77,44.092,46.508,105.7,196.3,407.7,604,13.1,1-Dikili kuru,Saçlı Meşe,49,Ml,Yapraklı,7,5,0.9,2-(1/4) ü Çürük,314.1592654,31.83098862,I,6,0.75,0.003313399,0.10546875,0.074746758,2.379263197,0.035878444,1.142046335,18-12-2021,2021,1,Meşe
180557,0,,İSTANBUL,DEMİRKÖY,İĞNEADA,Mab3,Mab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,28.031934,41.897404,28.46305789,37.47121608,34.06572603,0.09927699,0.035533333,5.5,1.905509044,0.952754522,2,123,5,Kuzey Batı,77,44.092,46.508,105.7,196.3,407.7,604,13.1,1-Dikili kuru,Saçlı Meşe,49,Ml,Yapraklı,6,3,5.7,2-(1/4) ü Çürük,314.1592654,31.83098862,I,2,0.75,0.007554549,0.24046875,0.170422608,5.42472009,0.081802852,2.603865643,18-12-2021,2021,1,Meşe
180557,0,,İSTANBUL,DEMİRKÖY,İĞNEADA,Mab3,Mab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,28.031934,41.897404,28.46305789,37.47121608,34.06572603,0.09927699,0.035533333,5.5,1.905509044,0.952754522,2,123,5,Kuzey Batı,77,44.092,46.508,105.7,196.3,407.7,604,13.1,1-Dikili kuru,Saçlı Meşe,49,Ml,Yapraklı,5,3,1.15,2-(1/4) ü Çürük,314.1592654,31.83098862,I,2,0.75,0.001524163,0.048515625,0.034383509,1.094461071,0.016504084,0.525341314,18-12-2021,2021,1,Meşe
180557,0,,İSTANBUL,DEMİRKÖY,İĞNEADA,Mab3,Mab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,28.031934,41.897404,28.46305789,37.47121608,34.06572603,0.09927699,0.035533333,5.5,1.905509044,0.952754522,2,123,5,Kuzey Batı,77,44.092,46.508,105.7,196.3,407.7,604,13.1,1-Dikili kuru,Saçlı Meşe,49,Ml,Yapraklı,8,4,0.9,2-(1/4) ü Çürük,314.1592654,31.83098862,I,6,0.75,0.002120575,0.0675,0.047837925,1.522728446,0.022962204,0.730909654,18-12-2021,2021,1,Meşe
180557,0,,İSTANBUL,DEMİRKÖY,İĞNEADA,Mab3,Mab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,28.031934,41.897404,28.46305789,37.47121608,34.06572603,0.09927699,0.035533333,5.5,1.905509044,0.952754522,2,123,5,Kuzey Batı,77,44.092,46.508,105.7,196.3,407.7,604,13.1,1-Dikili kuru,Saçlı Meşe,49,Ml,Yapraklı,4,4,6.5,2-(1/4) ü Çürük,314.1592654,31.83098862,I,6,0.75,0.015315264,0.4875,0.345496125,10.99748322,0.16583814,5.278791947,18-12-2021,2021,1,Meşe
180557,0,,İSTANBUL,DEMİRKÖY,İĞNEADA,Mab3,Mab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,28.031934,41.897404,28.46305789,37.47121608,34.06572603,0.09927699,0.035533333,5.5,1.905509044,0.952754522,2,123,5,Kuzey Batı,77,44.092,46.508,105.7,196.3,407.7,604,13.1,1-Dikili kuru,Saçlı Meşe,49,Ml,Yapraklı,1,6,0.4,2-(1/4) ü Çürük,314.1592654,31.83098862,I,6,0.75,0.002120575,0.0675,0.047837925,1.522728446,0.022962204,0.730909654,18-12-2021,2021,1,Meşe
180557,0,,İSTANBUL,DEMİRKÖY,İĞNEADA,Mab3,Mab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,28.031934,41.897404,28.46305789,37.47121608,34.06572603,0.09927699,0.035533333,5.5,1.905509044,0.952754522,2,123,5,Kuzey Batı,77,44.092,46.508,105.7,196.3,407.7,604,13.1,1-Dikili kuru,Saçlı Meşe,49,Ml,Yapraklı,2,5,0.5,2-(1/4) ü Çürük,314.1592654,31.83098862,I,6,0.75,0.001840777,0.05859375,0.041525977,1.321812887,0.019932469,0.634470186,18-12-2021,2021,1,Meşe
180557,0,,İSTANBUL,DEMİRKÖY,İĞNEADA,Mab3,Mab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,28.031934,41.897404,28.46305789,37.47121608,34.06572603,0.09927699,0.035533333,5.5,1.905509044,0.952754522,2,123,5,Kuzey Batı,77,44.092,46.508,105.7,196.3,407.7,604,13.1,1-Dikili kuru,Saçlı Meşe,49,Ml,Yapraklı,3,4,1,2-(1/4) ü Çürük,314.1592654,31.83098862,I,6,0.75,0.002356194,0.075,0.05315325,1.691920496,0.02551356,0.812121838,18-12-2021,2021,1,Meşe
180561,0,,İSTANBUL,VİZE,HAMİDİYE,BMDy-T,BMDy-T,Karadeniz kiyi kusagi,Sürgün Kökenli,Açıklık Alan,YAPRAKLI,Boşluklu Kapalı,Alt Yamaç,28.029767,41.762322,38.43329083,36.52770747,25.0390017,0.085876256,0.064766667,5.46,11.40786346,5.703931731,0,12,65,Doğu,11,23.205,24.395,104.125,151.725,443.275,595,13.4,,,,,,,,,,314.1592654,31.83098862,,,,0,,,,,,09-01-2022,2021,1,Diğer
180571,0,,İSTANBUL,VİZE,HAMİDİYE,Mab3,Mab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Alt Yamaç,28.029335,41.735305,,,,,,,,,3,49,30,Kuzey,38,44.311,46.739,106.225,197.275,409.725,607,13.1,4-Dip Kütük,Macar Meşesi,46,Mcr,Yapraklı,4,8,0.1,3-(2/4) ü Çürük,314.1592654,31.83098862,I,10,0.5,0.003141593,0.1,0.070871,2.255893994,0.03401808,1.082829117,22-08-2022,2022,2,Meşe
180571,0,,İSTANBUL,VİZE,HAMİDİYE,Mab3,Mab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Alt Yamaç,28.029335,41.735305,,,,,,,,,3,49,30,Kuzey,38,44.311,46.739,106.225,197.275,409.725,607,13.1,1-Dikili kuru,Macar Meşesi,46,Mcr,Yapraklı,3,11,4,3-(2/4) ü Çürük,314.1592654,31.83098862,I,10,0.5,0.047516589,1.5125,1.071923875,34.12039666,0.51452346,16.3777904,22-08-2022,2022,2,Meşe
180571,0,,İSTANBUL,VİZE,HAMİDİYE,Mab3,Mab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Alt Yamaç,28.029335,41.735305,,,,,,,,,3,49,30,Kuzey,38,44.311,46.739,106.225,197.275,409.725,607,13.1,1-Dikili kuru,Macar Meşesi,46,Mcr,Yapraklı,1,9,4.5,3-(2/4) ü Çürük,314.1592654,31.83098862,I,10,0.5,0.035784704,1.1390625,0.807264984,25.69604253,0.387487193,12.33410041,22-08-2022,2022,2,Meşe
180571,0,,İSTANBUL,VİZE,HAMİDİYE,Mab3,Mab3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Alt Yamaç,28.029335,41.735305,,,,,,,,,3,49,30,Kuzey,38,44.311,46.739,106.225,197.275,409.725,607,13.1,1-Dikili kuru,Macar Meşesi,46,Mcr,Yapraklı,2,7,3,3-(2/4) ü Çürük,314.1592654,31.83098862,I,6,0.5,0.014431691,0.459375,0.325563656,10.36301304,0.156270555,4.974246258,22-08-2022,2022,2,Meşe
180581,0,,İSTANBUL,VİZE,KIYIKÖY,Ma,Ma,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,28.028904,41.708288,,,,,,,,,3,113,20,Kuzey Batı,101,44.384,46.816,106.4,197.6,410.4,608,13.1,4-Dip Kütük,Sapsız Meşe,45,Mz,Yapraklı,4,28,0.2,5-Tamamı Çürük,314.1592654,31.83098862,II,30,0.1,0.00439823,0.14,0.0992194,3.158251592,0.047625312,1.515960764,21-08-2023,2023,3,Meşe
180581,0,,İSTANBUL,VİZE,KIYIKÖY,Ma,Ma,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,28.028904,41.708288,,,,,,,,,3,113,20,Kuzey Batı,101,44.384,46.816,106.4,197.6,410.4,608,13.1,4-Dip Kütük,Sapsız Meşe,45,Mz,Yapraklı,1,26,0.2,5-Tamamı Çürük,314.1592654,31.83098862,II,26,0.1,0.00408407,0.13,0.0921323,2.932662193,0.044223504,1.407677852,21-08-2023,2023,3,Meşe
180581,0,,İSTANBUL,VİZE,KIYIKÖY,Ma,Ma,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,28.028904,41.708288,,,,,,,,,3,113,20,Kuzey Batı,101,44.384,46.816,106.4,197.6,410.4,608,13.1,4-Dip Kütük,Sapsız Meşe,45,Mz,Yapraklı,2,24,0.2,5-Tamamı Çürük,314.1592654,31.83098862,II,26,0.1,0.003769911,0.12,0.0850452,2.707072793,0.040821696,1.299394941,21-08-2023,2023,3,Meşe
180581,0,,İSTANBUL,VİZE,KIYIKÖY,Ma,Ma,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,28.028904,41.708288,,,,,,,,,3,113,20,Kuzey Batı,101,44.384,46.816,106.4,197.6,410.4,608,13.1,4-Dip Kütük,Sapsız Meşe,45,Mz,Yapraklı,3,22,0.2,5-Tamamı Çürük,314.1592654,31.83098862,II,22,0.1,0.003455752,0.11,0.0779581,2.481483394,0.037419888,1.191112029,21-08-2023,2023,3,Meşe
180581,0,,İSTANBUL,VİZE,KIYIKÖY,Ma,Ma,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,28.028904,41.708288,,,,,,,,,3,113,20,Kuzey Batı,101,44.384,46.816,106.4,197.6,410.4,608,13.1,4-Dip Kütük,Sapsız Meşe,45,Mz,Yapraklı,5,24,0.2,5-Tamamı Çürük,314.1592654,31.83098862,II,26,0.1,0.003769911,0.12,0.0850452,2.707072793,0.040821696,1.299394941,21-08-2023,2023,3,Meşe
180611,0,,İSTANBUL,VİZE,KIYIKÖY,Ma3,Ma3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,28.027614,41.627236,15.81784925,30.12205867,54.06009208,0.127710769,0.07475,5.86,4.352721087,2.176360544,3,258,7,Güney,72,44.019,46.431,105.525,195.975,407.025,603,13.2,4-Dip Kütük,Saçlı Meşe,49,Ml,Yapraklı,5,7,0.5,3-(2/4) ü Çürük,314.1592654,31.83098862,I,6,0.5,0.013744468,0.4375,0.310060625,9.869536225,0.1488291,4.737377388,21-12-2021,2021,1,Meşe
180611,0,,İSTANBUL,VİZE,KIYIKÖY,Ma3,Ma3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,28.027614,41.627236,15.81784925,30.12205867,54.06009208,0.127710769,0.07475,5.86,4.352721087,2.176360544,3,258,7,Güney,72,44.019,46.431,105.525,195.975,407.025,603,13.2,1-Dikili kuru,Saçlı Meşe,49,Ml,Yapraklı,4,4,2.8,2-(1/4) ü Çürük,314.1592654,31.83098862,I,6,0.75,0.006597345,0.21,0.1488291,4.737377388,0.071437968,2.273941146,21-12-2021,2021,1,Meşe
180611,0,,İSTANBUL,VİZE,KIYIKÖY,Ma3,Ma3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,28.027614,41.627236,15.81784925,30.12205867,54.06009208,0.127710769,0.07475,5.86,4.352721087,2.176360544,3,258,7,Güney,72,44.019,46.431,105.525,195.975,407.025,603,13.2,1-Dikili kuru,Saçlı Meşe,49,Ml,Yapraklı,3,6,5.2,2-(1/4) ü Çürük,314.1592654,31.83098862,I,6,0.75,0.027567476,0.8775,0.621893025,19.7954698,0.298508652,9.501825504,21-12-2021,2021,1,Meşe
180611,0,,İSTANBUL,VİZE,KIYIKÖY,Ma3,Ma3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,28.027614,41.627236,15.81784925,30.12205867,54.06009208,0.127710769,0.07475,5.86,4.352721087,2.176360544,3,258,7,Güney,72,44.019,46.431,105.525,195.975,407.025,603,13.2,2-Devrik,Saçlı Meşe,49,Ml,Yapraklı,1,3,2.5,3-(2/4) ü Çürük,314.1592654,31.83098862,I,2,0.5,0.000441786,0.0140625,0.009966234,0.317235093,0.004783793,0.152272845,21-12-2021,2021,1,Meşe
180611,0,,İSTANBUL,VİZE,KIYIKÖY,Ma3,Ma3,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Orta Yamaç,28.027614,41.627236,15.81784925,30.12205867,54.06009208,0.127710769,0.07475,5.86,4.352721087,2.176360544,3,258,7,Güney,72,44.019,46.431,105.525,195.975,407.025,603,13.2,1-Dikili kuru,Saçlı Meşe,49,Ml,Yapraklı,2,5,1,2-(1/4) ü Çürük,314.1592654,31.83098862,I,6,0.75,0.003681554,0.1171875,0.083051953,2.643625775,0.039864938,1.268940372,21-12-2021,2021,1,Meşe
180621,0,,İSTANBUL,VİZE,ÇAKILLI,Mab3,Mab3,Karadeniz kiyi kusagi,Tohum Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Üst Yamaç,28.027186,41.600219,,,,,,,,,3,385,15,Kuzey,185,44.457,46.893,106.575,197.925,411.075,609,13,4-Dip Kütük,Macar Meşesi,46,Mcr,Yapraklı,2,14,0.1,3-(2/4) ü Çürük,314.1592654,31.83098862,I,14,0.5,0.005497787,0.175,0.12402425,3.94781449,0.05953164,1.894950955,23-08-2022,2022,2,Meşe
180621,0,,İSTANBUL,VİZE,ÇAKILLI,Mab3,Mab3,Karadeniz kiyi kusagi,Tohum Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Üst Yamaç,28.027186,41.600219,,,,,,,,,3,385,15,Kuzey,185,44.457,46.893,106.575,197.925,411.075,609,13,4-Dip Kütük,Macar Meşesi,46,Mcr,Yapraklı,7,9,0.1,3-(2/4) ü Çürük,314.1592654,31.83098862,I,10,0.5,0.003534292,0.1125,0.079729875,2.537880744,0.03827034,1.218182757,23-08-2022,2022,2,Meşe
180621,0,,İSTANBUL,VİZE,ÇAKILLI,Mab3,Mab3,Karadeniz kiyi kusagi,Tohum Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Üst Yamaç,28.027186,41.600219,,,,,,,,,3,385,15,Kuzey,185,44.457,46.893,106.575,197.925,411.075,609,13,4-Dip Kütük,Macar Meşesi,46,Mcr,Yapraklı,6,8,0.1,3-(2/4) ü Çürük,314.1592654,31.83098862,I,10,0.5,0.003141593,0.1,0.070871,2.255893994,0.03401808,1.082829117,23-08-2022,2022,2,Meşe
180621,0,,İSTANBUL,VİZE,ÇAKILLI,Mab3,Mab3,Karadeniz kiyi kusagi,Tohum Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Üst Yamaç,28.027186,41.600219,,,,,,,,,3,385,15,Kuzey,185,44.457,46.893,106.575,197.925,411.075,609,13,4-Dip Kütük,Macar Meşesi,46,Mcr,Yapraklı,5,20,0.2,3-(2/4) ü Çürük,314.1592654,31.83098862,II,22,0.5,0.015707963,0.5,0.354355,11.27946997,0.1700904,5.414145586,23-08-2022,2022,2,Meşe
180621,0,,İSTANBUL,VİZE,ÇAKILLI,Mab3,Mab3,Karadeniz kiyi kusagi,Tohum Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Üst Yamaç,28.027186,41.600219,,,,,,,,,3,385,15,Kuzey,185,44.457,46.893,106.575,197.925,411.075,609,13,1-Dikili kuru,Macar Meşesi,46,Mcr,Yapraklı,8,5,3,3-(2/4) ü Çürük,314.1592654,31.83098862,I,6,0.5,0.007363108,0.234375,0.166103906,5.287251549,0.079729875,2.537880744,23-08-2022,2022,2,Meşe
